channel_id,sequence,send_height,send_time,ack_height,ack_time,block_delay,fee_amount,fee_denom,time_delay_sec
channel-89298,18588,30257241,2025-02-24 11:36:01,30257250.0,2025-02-24 11:36:14,9.0,,,13.0
channel-6994,1323317,30257251,2025-02-24 11:36:15,30257262.0,2025-02-24 11:36:28,11.0,,,13.0
channel-0,4037249,30257251,2025-02-24 11:36:15,30257261.0,2025-02-24 11:36:27,10.0,,,12.0
channel-208,1489639,30257259,2025-02-24 11:36:24,30257272.0,2025-02-24 11:36:41,13.0,,,17.0
channel-208,1489640,30257260,2025-02-24 11:36:26,30257272.0,2025-02-24 11:36:41,12.0,,,15.0
channel-6994,1323318,30257260,2025-02-24 11:36:26,30257272.0,2025-02-24 11:36:41,12.0,,,15.0
channel-0,4037250,30257277,2025-02-24 11:36:48,30257290.0,2025-02-24 11:37:08,13.0,,,20.0
channel-6994,1323319,30257285,2025-02-24 11:37:02,30257298.0,2025-02-24 11:37:17,13.0,,,15.0
channel-0,4037251,30257300,2025-02-24 11:37:20,30257309.0,2025-02-24 11:37:31,9.0,,,11.0
channel-782,310096,30257306,2025-02-24 11:37:26,30257312.0,2025-02-24 11:37:35,6.0,,,9.0
channel-85077,59488,30257308,2025-02-24 11:37:29,30257321.0,2025-02-24 11:37:47,13.0,,,18.0
channel-6994,1323320,30257309,2025-02-24 11:37:31,30257324.0,2025-02-24 11:37:50,15.0,,,19.0
channel-6994,1323321,30257321,2025-02-24 11:37:47,30257335.0,2025-02-24 11:38:08,14.0,,,21.0
channel-1429,140687,30257323,2025-02-24 11:37:49,30257331.0,2025-02-24 11:38:02,8.0,,,13.0
channel-122,667723,30257324,2025-02-24 11:37:50,30257327.0,2025-02-24 11:37:53,3.0,,,3.0
channel-6994,1323322,30257325,2025-02-24 11:37:51,30257335.0,2025-02-24 11:38:08,10.0,,,17.0
channel-6994,1323323,30257327,2025-02-24 11:37:53,30257341.0,2025-02-24 11:38:16,14.0,,,23.0
channel-874,292735,30257327,2025-02-24 11:37:53,30257336.0,2025-02-24 11:38:09,9.0,,,16.0
channel-6994,1323324,30257336,2025-02-24 11:38:09,30257346.0,2025-02-24 11:38:22,10.0,,,13.0
channel-39535,10289,30257336,2025-02-24 11:38:09,30257390.0,2025-02-24 11:39:20,54.0,,,71.0
channel-750,681743,30257341,2025-02-24 11:38:16,30257355.0,2025-02-24 11:38:35,14.0,,,19.0
channel-750,681744,30257357,2025-02-24 11:38:38,30257367.0,2025-02-24 11:38:53,10.0,,,15.0
channel-89321,19362,30257360,2025-02-24 11:38:42,30257390.0,2025-02-24 11:39:20,30.0,,,38.0
channel-2,130590,30257371,2025-02-24 11:38:57,30257381.0,2025-02-24 11:39:09,10.0,,,12.0
channel-85077,59489,30257379,2025-02-24 11:39:07,30257390.0,2025-02-24 11:39:20,11.0,,,13.0
channel-85077,59490,30257385,2025-02-24 11:39:14,30257395.0,2025-02-24 11:39:26,10.0,,,12.0
channel-6994,1323325,30257398,2025-02-24 11:39:29,30257410.0,2025-02-24 11:39:46,12.0,,,17.0
channel-0,4037252,30257404,2025-02-24 11:39:37,30257418.0,2025-02-24 11:39:56,14.0,,,19.0
channel-208,1489641,30257425,2025-02-24 11:40:04,30257437.0,2025-02-24 11:40:21,12.0,,,17.0
channel-89298,18589,30257430,2025-02-24 11:40:12,30257439.0,2025-02-24 11:40:23,9.0,,,11.0
channel-208,1489642,30257440,2025-02-24 11:40:24,30257451.0,2025-02-24 11:40:37,11.0,,,13.0
channel-6787,166630,30257447,2025-02-24 11:40:33,30257453.0,2025-02-24 11:40:40,6.0,,,7.0
channel-208,1489643,30257471,2025-02-24 11:41:04,30257478.0,2025-02-24 11:41:17,7.0,,,13.0
channel-6994,1323326,30257473,2025-02-24 11:41:07,30257483.0,2025-02-24 11:41:22,10.0,,,15.0
channel-208,1489644,30257480,2025-02-24 11:41:19,30257493.0,2025-02-24 11:41:35,13.0,,,16.0
channel-208,1489645,30257482,2025-02-24 11:41:21,30257493.0,2025-02-24 11:41:35,11.0,,,14.0
channel-326,537534,30257489,2025-02-24 11:41:29,30257496.0,2025-02-24 11:41:38,7.0,,,9.0
channel-6994,1323327,30257499,2025-02-24 11:41:46,30257511.0,2025-02-24 11:42:02,12.0,,,16.0
channel-229,55006,30257538,2025-02-24 11:42:35,30257549.0,2025-02-24 11:42:50,11.0,,,15.0
channel-0,4037253,30257540,2025-02-24 11:42:38,30257548.0,2025-02-24 11:42:49,8.0,,,11.0
channel-750,681745,30257541,2025-02-24 11:42:40,30257558.0,2025-02-24 11:43:03,17.0,,,23.0
channel-19774,345789,30257546,2025-02-24 11:42:47,30257555.0,2025-02-24 11:42:59,9.0,,,12.0
channel-85077,59491,30257547,2025-02-24 11:42:48,30257570.0,2025-02-24 11:43:19,23.0,,,31.0
channel-75,844809,30257570,2025-02-24 11:43:19,30257577.0,2025-02-24 11:43:28,7.0,,,9.0
channel-1,408213,30257580,2025-02-24 11:43:32,30257591.0,2025-02-24 11:43:47,11.0,,,15.0
channel-21113,25296,30257588,2025-02-24 11:43:43,30257598.0,2025-02-24 11:43:56,10.0,,,13.0
channel-0,4037254,30257595,2025-02-24 11:43:52,30257605.0,2025-02-24 11:44:06,10.0,,,14.0
channel-122,667724,30257607,2025-02-24 11:44:08,30257610.0,2025-02-24 11:44:12,3.0,,,4.0
channel-874,292736,30257620,2025-02-24 11:44:24,30257629.0,2025-02-24 11:44:35,9.0,,,11.0
channel-0,4037255,30257637,2025-02-24 11:44:45,30257650.0,2025-02-24 11:45:01,13.0,,,16.0
channel-251,85169,30257645,2025-02-24 11:44:55,30257658.0,2025-02-24 11:45:12,13.0,,,17.0
channel-122,667725,30257659,2025-02-24 11:45:13,30257663.0,2025-02-24 11:45:19,4.0,,,6.0
channel-20082,9869,30257662,2025-02-24 11:45:17,30257672.0,2025-02-24 11:45:32,10.0,,,15.0
channel-6994,1323328,30257675,2025-02-24 11:45:36,30257686.0,2025-02-24 11:45:51,11.0,,,15.0
channel-251,85170,30257679,2025-02-24 11:45:41,30257686.0,2025-02-24 11:45:51,7.0,,,10.0
channel-6994,1323329,30257681,2025-02-24 11:45:43,30257689.0,2025-02-24 11:45:57,8.0,,,14.0
channel-6787,166631,30257682,2025-02-24 11:45:45,30257686.0,2025-02-24 11:45:51,4.0,,,6.0
channel-6994,1323330,30257711,2025-02-24 11:46:25,30257724.0,2025-02-24 11:46:40,13.0,,,15.0
channel-19774,345790,30257742,2025-02-24 11:47:04,30257754.0,2025-02-24 11:47:19,12.0,,,15.0
channel-750,681746,30257749,2025-02-24 11:47:13,30257753.0,2025-02-24 11:47:18,4.0,,,5.0
channel-0,4037256,30257750,2025-02-24 11:47:14,30257758.0,2025-02-24 11:47:24,8.0,,,10.0
channel-6994,1323331,30257758,2025-02-24 11:47:24,30257768.0,2025-02-24 11:47:38,10.0,,,14.0
channel-6994,1323332,30257763,2025-02-24 11:47:31,30257773.0,2025-02-24 11:47:45,10.0,,,14.0
channel-75,844810,30257769,2025-02-24 11:47:39,30257779.0,2025-02-24 11:47:52,10.0,,,13.0
channel-6994,1323333,30257780,2025-02-24 11:47:54,30257793.0,2025-02-24 11:48:10,13.0,,,16.0
channel-75,844811,30257782,2025-02-24 11:47:56,30257788.0,2025-02-24 11:48:04,6.0,,,8.0
channel-0,4037257,30257785,2025-02-24 11:48:00,30257796.0,2025-02-24 11:48:15,11.0,,,15.0
channel-0,4037258,30257793,2025-02-24 11:48:10,30257800.0,2025-02-24 11:48:20,7.0,,,10.0
channel-19774,345791,30257798,2025-02-24 11:48:18,30257806.0,2025-02-24 11:48:29,8.0,,,11.0
channel-208,1489646,30257802,2025-02-24 11:48:23,30257811.0,2025-02-24 11:48:34,9.0,,,11.0
channel-75,844812,30257805,2025-02-24 11:48:26,30257812.0,2025-02-24 11:48:35,7.0,,,9.0
channel-89321,19363,30257807,2025-02-24 11:48:30,30257816.0,2025-02-24 11:48:41,9.0,,,11.0
channel-85077,59492,30257826,2025-02-24 11:48:53,30257834.0,2025-02-24 11:49:02,8.0,,,9.0
channel-19774,345792,30257833,2025-02-24 11:49:01,30257844.0,2025-02-24 11:49:16,11.0,,,15.0
channel-6994,1323334,30257834,2025-02-24 11:49:02,30257846.0,2025-02-24 11:49:19,12.0,,,17.0
channel-0,4037259,30257862,2025-02-24 11:49:41,30257870.0,2025-02-24 11:49:51,8.0,,,10.0
channel-750,681747,30257870,2025-02-24 11:49:51,30257894.0,2025-02-24 11:50:25,24.0,,,34.0
channel-750,681748,30257884,2025-02-24 11:50:09,30257889.0,2025-02-24 11:50:18,5.0,,,9.0
channel-204,670750,30257888,2025-02-24 11:50:17,30257895.0,2025-02-24 11:50:27,7.0,,,10.0
channel-326,537535,30257901,2025-02-24 11:50:36,30257910.0,2025-02-24 11:50:46,9.0,,,10.0
channel-750,681749,30257901,2025-02-24 11:50:36,30257909.0,2025-02-24 11:50:45,8.0,,,9.0
channel-874,292737,30257916,2025-02-24 11:50:54,30257932.0,2025-02-24 11:51:17,16.0,,,23.0
channel-165,71417,30257920,2025-02-24 11:50:59,30257931.0,2025-02-24 11:51:16,11.0,,,17.0
channel-122,667726,30257930,2025-02-24 11:51:14,30257961.0,2025-02-24 11:51:52,31.0,,,38.0
channel-874,292738,30257937,2025-02-24 11:51:23,30257942.0,2025-02-24 11:51:30,5.0,,,7.0
channel-51,20929,30257949,2025-02-24 11:51:38,30257962.0,2025-02-24 11:51:53,13.0,,,15.0
channel-75,844813,30257962,2025-02-24 11:51:53,30257968.0,2025-02-24 11:52:01,6.0,,,8.0
channel-6994,1323335,30257969,2025-02-24 11:52:02,30257984.0,2025-02-24 11:52:19,15.0,,,17.0
channel-6994,1323336,30257970,2025-02-24 11:52:03,30257984.0,2025-02-24 11:52:19,14.0,,,16.0
channel-6994,1323337,30257971,2025-02-24 11:52:04,30257989.0,2025-02-24 11:52:26,18.0,,,22.0
channel-4,166845,30257976,2025-02-24 11:52:10,30258013.0,2025-02-24 11:52:59,37.0,,,49.0
channel-0,4037260,30257978,2025-02-24 11:52:12,30258001.0,2025-02-24 11:52:43,23.0,,,31.0
channel-75,844814,30257981,2025-02-24 11:52:16,30257988.0,2025-02-24 11:52:25,7.0,,,9.0
channel-19774,345793,30257984,2025-02-24 11:52:19,30257991.0,2025-02-24 11:52:30,7.0,,,11.0
channel-4,166846,30257997,2025-02-24 11:52:38,30258032.0,2025-02-24 11:53:23,35.0,,,45.0
channel-85077,59493,30258008,2025-02-24 11:52:53,30258015.0,2025-02-24 11:53:03,7.0,,,10.0
channel-85077,59494,30258017,2025-02-24 11:53:05,30258030.0,2025-02-24 11:53:20,13.0,,,15.0
channel-75,844815,30258028,2025-02-24 11:53:18,30258034.0,2025-02-24 11:53:27,6.0,,,9.0
channel-122,667727,30258055,2025-02-24 11:53:54,30258059.0,2025-02-24 11:53:58,4.0,,,4.0
channel-75,844816,30258084,2025-02-24 11:54:29,30258092.0,2025-02-24 11:54:39,8.0,,,10.0
channel-75,844817,30258153,2025-02-24 11:56:03,30258161.0,2025-02-24 11:56:12,8.0,,,9.0
channel-85077,59495,30258158,2025-02-24 11:56:08,30258169.0,2025-02-24 11:56:22,11.0,,,14.0
channel-4,166847,30258161,2025-02-24 11:56:12,30258188.0,2025-02-24 11:56:47,27.0,,,35.0
channel-326,537536,30258161,2025-02-24 11:56:12,30258172.0,2025-02-24 11:56:25,11.0,,,13.0
channel-19774,345794,30258170,2025-02-24 11:56:23,30258180.0,2025-02-24 11:56:36,10.0,,,13.0
channel-6994,1323338,30258181,2025-02-24 11:56:38,30258189.0,2025-02-24 11:56:52,8.0,,,14.0
channel-75,844818,30258188,2025-02-24 11:56:47,30258196.0,2025-02-24 11:57:00,8.0,,,13.0
channel-75,844819,30258196,2025-02-24 11:57:00,30258204.0,2025-02-24 11:57:11,8.0,,,11.0
channel-6994,1323339,30258199,2025-02-24 11:57:04,30258210.0,2025-02-24 11:57:19,11.0,,,15.0
channel-6994,1323340,30258203,2025-02-24 11:57:08,30258214.0,2025-02-24 11:57:23,11.0,,,15.0
channel-320,119167,30258212,2025-02-24 11:57:21,30258225.0,2025-02-24 11:57:37,13.0,,,16.0
channel-208,1489647,30258213,2025-02-24 11:57:22,30258224.0,2025-02-24 11:57:36,11.0,,,14.0
channel-38946,124073,30258231,2025-02-24 11:57:46,30258245.0,2025-02-24 11:58:05,14.0,,,19.0
channel-208,1489648,30258235,2025-02-24 11:57:51,30258244.0,2025-02-24 11:58:04,9.0,,,13.0
channel-2494,31880,30258238,2025-02-24 11:57:55,30258249.0,2025-02-24 11:58:10,11.0,,,15.0
channel-6994,1323341,30258246,2025-02-24 11:58:06,30258258.0,2025-02-24 11:58:20,12.0,,,14.0
channel-6994,1323342,30258254,2025-02-24 11:58:16,30258281.0,2025-02-24 11:58:51,27.0,,,35.0
channel-0,4037261,30258257,2025-02-24 11:58:19,30258267.0,2025-02-24 11:58:33,10.0,,,14.0
channel-208,1489649,30258257,2025-02-24 11:58:19,30258269.0,2025-02-24 11:58:35,12.0,,,16.0
channel-38946,124074,30258262,2025-02-24 11:58:26,30258277.0,2025-02-24 11:58:44,15.0,,,18.0
channel-326,537537,30258265,2025-02-24 11:58:29,30258278.0,2025-02-24 11:58:46,13.0,,,17.0
channel-208,1489650,30258275,2025-02-24 11:58:42,30258282.0,2025-02-24 11:58:53,7.0,,,11.0
channel-0,4037262,30258294,2025-02-24 11:59:07,30258303.0,2025-02-24 11:59:19,9.0,,,12.0
channel-6994,1323343,30258299,2025-02-24 11:59:14,30258322.0,2025-02-24 11:59:47,23.0,,,33.0
channel-122,667728,30258308,2025-02-24 11:59:25,30258311.0,2025-02-24 11:59:29,3.0,,,4.0
channel-122,667729,30258312,2025-02-24 11:59:31,30258314.0,2025-02-24 11:59:33,2.0,,,2.0
channel-326,537538,30258328,2025-02-24 11:59:57,30258349.0,2025-02-24 12:00:22,21.0,,,25.0
channel-208,1489651,30258328,2025-02-24 11:59:57,30258340.0,2025-02-24 12:00:11,12.0,,,14.0
channel-750,681750,30258338,2025-02-24 12:00:09,30258343.0,2025-02-24 12:00:15,5.0,,,6.0
channel-750,681751,30258349,2025-02-24 12:00:22,30258354.0,2025-02-24 12:00:29,5.0,,,7.0
channel-0,4037263,30258355,2025-02-24 12:00:30,30258365.0,2025-02-24 12:00:44,10.0,,,14.0
channel-85077,59496,30258356,2025-02-24 12:00:32,30258365.0,2025-02-24 12:00:44,9.0,,,12.0
channel-6994,1323344,30258362,2025-02-24 12:00:39,30258369.0,2025-02-24 12:00:51,7.0,,,12.0
channel-4,166848,30258363,2025-02-24 12:00:40,30258401.0,2025-02-24 12:01:32,38.0,,,52.0
channel-122,667730,30258371,2025-02-24 12:00:53,30258384.0,2025-02-24 12:01:09,13.0,,,16.0
channel-204,670751,30258373,2025-02-24 12:00:55,30258385.0,2025-02-24 12:01:10,12.0,,,15.0
channel-6994,1323345,30258375,2025-02-24 12:00:59,30258390.0,2025-02-24 12:01:16,15.0,,,17.0
channel-208,1489652,30258375,2025-02-24 12:00:59,30258385.0,2025-02-24 12:01:10,10.0,,,11.0
channel-2186,40758,30258384,2025-02-24 12:01:09,30258398.0,2025-02-24 12:01:28,14.0,,,19.0
channel-0,4037264,30258388,2025-02-24 12:01:14,30258397.0,2025-02-24 12:01:27,9.0,,,13.0
channel-326,537539,30258391,2025-02-24 12:01:18,30258407.0,2025-02-24 12:01:40,16.0,,,22.0
channel-75,844820,30258391,2025-02-24 12:01:18,30258400.0,2025-02-24 12:01:31,9.0,,,13.0
channel-208,1489653,30258394,2025-02-24 12:01:23,30258406.0,2025-02-24 12:01:39,12.0,,,16.0
channel-204,670752,30258414,2025-02-24 12:01:48,30258423.0,2025-02-24 12:02:00,9.0,,,12.0
channel-6994,1323346,30258424,2025-02-24 12:02:01,30258434.0,2025-02-24 12:02:16,10.0,,,15.0
channel-6994,1323347,30258425,2025-02-24 12:02:03,30258440.0,2025-02-24 12:02:23,15.0,,,20.0
channel-85077,59497,30258441,2025-02-24 12:02:25,30258449.0,2025-02-24 12:02:34,8.0,,,9.0
channel-750,681752,30258446,2025-02-24 12:02:31,30258450.0,2025-02-24 12:02:35,4.0,,,4.0
channel-326,537540,30258452,2025-02-24 12:02:43,30258468.0,2025-02-24 12:03:03,16.0,,,20.0
channel-184,137394,30258452,2025-02-24 12:02:43,30258465.0,2025-02-24 12:03:00,13.0,,,17.0
channel-642,126486,30258455,2025-02-24 12:02:46,30258527.0,2025-02-24 12:04:22,72.0,,,96.0
channel-6994,1323348,30258459,2025-02-24 12:02:52,30258470.0,2025-02-24 12:03:05,11.0,,,13.0
channel-75,844821,30258483,2025-02-24 12:03:21,30258490.0,2025-02-24 12:03:31,7.0,,,10.0
channel-6994,1323349,30258494,2025-02-24 12:03:35,30258505.0,2025-02-24 12:03:52,11.0,,,17.0
channel-19774,345795,30258497,2025-02-24 12:03:39,30258504.0,2025-02-24 12:03:51,7.0,,,12.0
channel-85077,59498,30258500,2025-02-24 12:03:42,30258518.0,2025-02-24 12:04:10,18.0,,,28.0
channel-122,667731,30258506,2025-02-24 12:03:53,30258510.0,2025-02-24 12:03:59,4.0,,,6.0
channel-42,1489933,30258522,2025-02-24 12:04:15,30258555.0,2025-02-24 12:04:59,33.0,,,44.0
channel-85077,59499,30258524,2025-02-24 12:04:18,30258554.0,2025-02-24 12:04:58,30.0,,,40.0
channel-20082,9870,30258536,2025-02-24 12:04:34,30258545.0,2025-02-24 12:04:46,9.0,,,12.0
channel-6994,1323350,30258539,2025-02-24 12:04:37,30258551.0,2025-02-24 12:04:53,12.0,,,16.0
channel-750,681753,30258539,2025-02-24 12:04:37,30258544.0,2025-02-24 12:04:45,5.0,,,8.0
channel-6994,1323351,30258541,2025-02-24 12:04:41,30258556.0,2025-02-24 12:05:00,15.0,,,19.0
channel-6994,1323352,30258545,2025-02-24 12:04:46,30258556.0,2025-02-24 12:05:00,11.0,,,14.0
channel-326,537541,30258546,2025-02-24 12:04:47,30258561.0,2025-02-24 12:05:06,15.0,,,19.0
channel-0,4037265,30258549,2025-02-24 12:04:51,30258557.0,2025-02-24 12:05:02,8.0,,,11.0
channel-75,844822,30258549,2025-02-24 12:04:51,30258555.0,2025-02-24 12:04:59,6.0,,,8.0
channel-122,667732,30258551,2025-02-24 12:04:53,30258554.0,2025-02-24 12:04:58,3.0,,,5.0
channel-0,4037266,30258555,2025-02-24 12:04:59,30258566.0,2025-02-24 12:05:14,11.0,,,15.0
channel-85077,59500,30258557,2025-02-24 12:05:02,30258566.0,2025-02-24 12:05:14,9.0,,,12.0
channel-75,844823,30258563,2025-02-24 12:05:09,30258572.0,2025-02-24 12:05:21,9.0,,,12.0
channel-0,4037267,30258565,2025-02-24 12:05:11,30258577.0,2025-02-24 12:05:26,12.0,,,15.0
channel-89321,19364,30258571,2025-02-24 12:05:19,30258583.0,2025-02-24 12:05:33,12.0,,,14.0
channel-75,844824,30258574,2025-02-24 12:05:23,30258581.0,2025-02-24 12:05:31,7.0,,,8.0
channel-75,844825,30258586,2025-02-24 12:05:37,30258592.0,2025-02-24 12:05:45,6.0,,,8.0
channel-259,314205,30258590,2025-02-24 12:05:42,30258597.0,2025-02-24 12:05:50,7.0,,,8.0
channel-6994,1323353,30258607,2025-02-24 12:06:03,30258619.0,2025-02-24 12:06:20,12.0,,,17.0
channel-0,4037268,30258608,2025-02-24 12:06:04,30258619.0,2025-02-24 12:06:20,11.0,,,16.0
channel-4,166849,30258616,2025-02-24 12:06:16,30258655.0,2025-02-24 12:07:08,39.0,,,52.0
channel-75,844826,30258619,2025-02-24 12:06:20,30258626.0,2025-02-24 12:06:32,7.0,,,12.0
channel-6994,1323354,30258632,2025-02-24 12:06:40,30258643.0,2025-02-24 12:06:53,11.0,,,13.0
channel-750,681754,30258633,2025-02-24 12:06:42,30258639.0,2025-02-24 12:06:49,6.0,,,7.0
channel-0,4037269,30258638,2025-02-24 12:06:48,30258650.0,2025-02-24 12:07:02,12.0,,,14.0
channel-0,4037270,30258646,2025-02-24 12:06:57,30258655.0,2025-02-24 12:07:08,9.0,,,11.0
channel-6994,1323355,30258648,2025-02-24 12:07:00,30258658.0,2025-02-24 12:07:13,10.0,,,13.0
channel-122,667733,30258668,2025-02-24 12:07:25,30258673.0,2025-02-24 12:07:31,5.0,,,6.0
channel-0,4037271,30258674,2025-02-24 12:07:32,30258685.0,2025-02-24 12:07:47,11.0,,,15.0
channel-199,132582,30258679,2025-02-24 12:07:38,30258690.0,2025-02-24 12:07:53,11.0,,,15.0
channel-208,1489654,30258711,2025-02-24 12:08:21,30258725.0,2025-02-24 12:08:42,14.0,,,21.0
channel-251,85171,30258714,2025-02-24 12:08:25,30258725.0,2025-02-24 12:08:42,11.0,,,17.0
channel-75,844827,30258734,2025-02-24 12:08:53,30258741.0,2025-02-24 12:09:04,7.0,,,11.0
channel-4,166850,30258738,2025-02-24 12:08:58,30258765.0,2025-02-24 12:09:35,27.0,,,37.0
channel-326,537542,30258744,2025-02-24 12:09:08,30258752.0,2025-02-24 12:09:17,8.0,,,9.0
channel-19774,345796,30258754,2025-02-24 12:09:20,30258762.0,2025-02-24 12:09:31,8.0,,,11.0
channel-184,137395,30258755,2025-02-24 12:09:22,30258763.0,2025-02-24 12:09:32,8.0,,,10.0
channel-6994,1323356,30258758,2025-02-24 12:09:25,30258774.0,2025-02-24 12:09:45,16.0,,,20.0
channel-122,667734,30258766,2025-02-24 12:09:36,30258771.0,2025-02-24 12:09:42,5.0,,,6.0
channel-208,1489655,30258767,2025-02-24 12:09:37,30258778.0,2025-02-24 12:09:50,11.0,,,13.0
channel-75,844828,30258775,2025-02-24 12:09:46,30258783.0,2025-02-24 12:09:55,8.0,,,9.0
channel-0,4037272,30258814,2025-02-24 12:10:36,30258823.0,2025-02-24 12:10:48,9.0,,,12.0
channel-874,292739,30258817,2025-02-24 12:10:40,30258823.0,2025-02-24 12:10:48,6.0,,,8.0
channel-1575,15183,30258836,2025-02-24 12:11:05,30258845.0,2025-02-24 12:11:17,9.0,,,12.0
channel-75,844829,30258841,2025-02-24 12:11:11,30258848.0,2025-02-24 12:11:21,7.0,,,10.0
channel-1,408214,30258850,2025-02-24 12:11:23,30258868.0,2025-02-24 12:11:48,18.0,,,25.0
channel-85077,59501,30258857,2025-02-24 12:11:32,30258866.0,2025-02-24 12:11:43,9.0,,,11.0
channel-326,537543,30258859,2025-02-24 12:11:35,30258864.0,2025-02-24 12:11:41,5.0,,,6.0
channel-6787,166632,30258871,2025-02-24 12:11:51,30258876.0,2025-02-24 12:11:57,5.0,,,6.0
channel-0,4037273,30258874,2025-02-24 12:11:55,30258884.0,2025-02-24 12:12:07,10.0,,,12.0
channel-0,4037274,30258879,2025-02-24 12:12:01,30258885.0,2025-02-24 12:12:08,6.0,,,7.0
channel-2188,43538,30258899,2025-02-24 12:12:31,30258903.0,2025-02-24 12:12:35,4.0,,,4.0
channel-0,4037275,30258910,2025-02-24 12:12:45,30258919.0,2025-02-24 12:12:56,9.0,,,11.0
channel-750,681755,30258910,2025-02-24 12:12:45,30258928.0,2025-02-24 12:13:08,18.0,,,23.0
