channel_id,sequence,send_height,send_time,ack_height,ack_time,block_delay,fee_amount,fee_denom,time_delay_sec
channel-750,688721,30493770,2025-02-28 00:46:22.790115,30493779.0,2025-02-28 00:46:33.775369,9.0,,,10.985254
channel-750,688722,30493860,2025-02-28 00:48:15.618849,30493865.0,2025-02-28 00:48:20.990819,5.0,,,5.37197
channel-750,688723,30493896,2025-02-28 00:48:59.994250,30493900.0,2025-02-28 00:49:05.963090,4.0,,,5.96884
channel-750,688724,30494141,2025-02-28 00:54:00.640267,30494157.0,2025-02-28 00:54:20.302137,16.0,,,19.66187
channel-750,688725,30494161,2025-02-28 00:54:28.809364,30494172.0,2025-02-28 00:54:44.414269,11.0,,,15.604905
channel-750,688726,30494365,2025-02-28 00:58:41.347841,30494383.0,2025-02-28 00:59:04.334896,18.0,,,22.987055
channel-750,688727,30494421,2025-02-28 00:59:53.520902,30494429.0,2025-02-28 01:00:02.948237,8.0,,,9.427335
channel-750,688728,30494613,2025-02-28 01:03:51.097191,30494623.0,2025-02-28 01:04:02.623517,10.0,,,11.526326
channel-750,688729,30494937,2025-02-28 01:10:34.587145,30494944.0,2025-02-28 01:10:43.678178,7.0,,,9.091033
channel-750,688730,30495080,2025-02-28 01:13:32.139494,30495085.0,2025-02-28 01:13:37.595903,5.0,,,5.456409
channel-750,688731,30495208,2025-02-28 01:16:07.588773,30495213.0,2025-02-28 01:16:13.241894,5.0,,,5.653121
channel-750,688732,30495234,2025-02-28 01:16:40.422310,30495246.0,2025-02-28 01:16:54.915740,12.0,,,14.49343
channel-750,688733,30495559,2025-02-28 01:23:23.623828,30495563.0,2025-02-28 01:23:28.093202,4.0,,,4.469374
channel-750,688734,30495715,2025-02-28 01:26:38.072608,30495724.0,2025-02-28 01:26:52.803411,9.0,,,14.730803
channel-750,688735,30495732,2025-02-28 01:27:02.772626,30495750.0,2025-02-28 01:27:24.175566,18.0,,,21.40294
channel-750,688736,30495746,2025-02-28 01:27:18.837761,30495752.0,2025-02-28 01:27:26.471628,6.0,,,7.633867
channel-750,688737,30495812,2025-02-28 01:28:43.615205,30495817.0,2025-02-28 01:28:48.873243,5.0,,,5.258038
channel-750,688738,30495852,2025-02-28 01:29:32.006599,30495890.0,2025-02-28 01:30:22.626405,38.0,,,50.619806
channel-750,688739,30495890,2025-02-28 01:30:22.626405,30495895.0,2025-02-28 01:30:32.192986,5.0,,,9.566581
channel-750,688740,30495895,2025-02-28 01:30:32.192986,30495900.0,2025-02-28 01:30:37.796286,5.0,,,5.6033
channel-750,688741,30495904,2025-02-28 01:30:43.392483,30495910.0,2025-02-28 01:30:50.285633,6.0,,,6.89315
channel-750,688742,30495908,2025-02-28 01:30:47.901850,30495913.0,2025-02-28 01:30:53.981034,5.0,,,6.079184
channel-750,688743,30495935,2025-02-28 01:31:19.528322,30495940.0,2025-02-28 01:31:25.400060,5.0,,,5.871738
channel-750,688744,30495947,2025-02-28 01:31:33.089576,30495951.0,2025-02-28 01:31:39.661919,4.0,,,6.572343
channel-750,688745,30495950,2025-02-28 01:31:37.601241,30496026.0,2025-02-28 01:33:14.857452,76.0,,,97.256211
channel-750,688746,30495955,2025-02-28 01:31:44.278437,30495967.0,2025-02-28 01:31:58.937942,12.0,,,14.659505
channel-750,688747,30495978,2025-02-28 01:32:15.473050,30496048.0,2025-02-28 01:33:44.393502,70.0,,,88.920452
channel-750,688748,30495997,2025-02-28 01:32:39.502287,30496014.0,2025-02-28 01:33:00.805741,17.0,,,21.303454
channel-750,688749,30496025,2025-02-28 01:33:13.784831,30496030.0,2025-02-28 01:33:20.664523,5.0,,,6.879692
channel-750,688750,30496037,2025-02-28 01:33:29.309432,30496041.0,2025-02-28 01:33:35.336409,4.0,,,6.026977
channel-750,688751,30496069,2025-02-28 01:34:12.818605,30496088.0,2025-02-28 01:34:35.338195,19.0,,,22.51959
channel-750,688752,30496081,2025-02-28 01:34:27.524189,30496097.0,2025-02-28 01:34:50.664704,16.0,,,23.140515
channel-750,688753,30496122,2025-02-28 01:35:21.068896,30496136.0,2025-02-28 01:35:36.452065,14.0,,,15.383169
channel-750,688754,30496135,2025-02-28 01:35:35.334680,30496151.0,2025-02-28 01:35:55.056927,16.0,,,19.722247
channel-750,688755,30496154,2025-02-28 01:36:02.653492,30496163.0,2025-02-28 01:36:12.848414,9.0,,,10.194922
channel-750,688756,30496178,2025-02-28 01:36:32.824767,30496193.0,2025-02-28 01:36:51.085695,15.0,,,18.260928
channel-750,688757,30496298,2025-02-28 01:39:00.500479,30496315.0,2025-02-28 01:39:23.714729,17.0,,,23.21425
channel-750,688758,30496340,2025-02-28 01:39:59.822604,30496375.0,2025-02-28 01:40:39.755806,35.0,,,39.933202
channel-750,688759,30496352,2025-02-28 01:40:14.494513,30496379.0,2025-02-28 01:40:45.252913,27.0,,,30.7584
channel-750,688760,30496372,2025-02-28 01:40:36.552330,30496378.0,2025-02-28 01:40:44.166674,6.0,,,7.614344
channel-750,688761,30496422,2025-02-28 01:41:38.134900,30496426.0,2025-02-28 01:41:42.612558,4.0,,,4.477658
channel-750,688762,30496456,2025-02-28 01:42:22.294162,30496478.0,2025-02-28 01:42:49.667618,22.0,,,27.373456
channel-750,688763,30496469,2025-02-28 01:42:37.768727,30496480.0,2025-02-28 01:42:51.793846,11.0,,,14.025119
channel-750,688764,30496501,2025-02-28 01:43:17.687977,30496513.0,2025-02-28 01:43:35.121103,12.0,,,17.433126
channel-750,688765,30496530,2025-02-28 01:43:57.418464,30496535.0,2025-02-28 01:44:03.042770,5.0,,,5.624306
channel-750,688766,30496531,2025-02-28 01:43:58.485317,30496563.0,2025-02-28 01:44:35.342225,32.0,,,36.856908
channel-750,688767,30496581,2025-02-28 01:44:57.576534,30496587.0,2025-02-28 01:45:08.645906,6.0,,,11.069372
channel-750,688768,30496615,2025-02-28 01:45:40.913728,30496625.0,2025-02-28 01:45:52.213374,10.0,,,11.299646
channel-750,688769,30496622,2025-02-28 01:45:48.776929,30496633.0,2025-02-28 01:46:02.223319,11.0,,,13.44639
channel-750,688770,30496631,2025-02-28 01:45:59.997146,30496640.0,2025-02-28 01:46:12.000777,9.0,,,12.003631
channel-750,688771,30496648,2025-02-28 01:46:22.035460,30496666.0,2025-02-28 01:46:42.082962,18.0,,,20.047502
channel-750,688772,30496664,2025-02-28 01:46:39.829100,30496674.0,2025-02-28 01:46:53.882191,10.0,,,14.053091
channel-750,688773,30496674,2025-02-28 01:46:53.882191,30496685.0,2025-02-28 01:47:06.212791,11.0,,,12.3306
channel-750,688774,30496692,2025-02-28 01:47:13.987987,30496709.0,2025-02-28 01:47:34.543651,17.0,,,20.555664
channel-750,688775,30496702,2025-02-28 01:47:26.071991,30496712.0,2025-02-28 01:47:40.898544,10.0,,,14.826553
channel-750,688776,30496717,2025-02-28 01:47:46.372887,30496729.0,2025-02-28 01:48:01.335183,12.0,,,14.962296
channel-750,688777,30496742,2025-02-28 01:48:17.195471,30496757.0,2025-02-28 01:48:35.328600,15.0,,,18.133129
channel-750,688778,30496744,2025-02-28 01:48:19.469210,30496756.0,2025-02-28 01:48:34.220338,12.0,,,14.751128
channel-750,688779,30496836,2025-02-28 01:50:14.948666,30496847.0,2025-02-28 01:50:32.413941,11.0,,,17.465275
channel-750,688780,30496998,2025-02-28 01:53:36.781637,30497004.0,2025-02-28 01:53:43.276240,6.0,,,6.494603
channel-750,688781,30497149,2025-02-28 01:56:48.483845,30497159.0,2025-02-28 01:57:01.140498,10.0,,,12.656653
channel-750,688782,30497153,2025-02-28 01:56:53.214755,30497165.0,2025-02-28 01:57:08.365448,12.0,,,15.150693
channel-750,688783,30497159,2025-02-28 01:57:01.140498,30497165.0,2025-02-28 01:57:08.365448,6.0,,,7.22495
channel-750,688784,30497160,2025-02-28 01:57:02.972620,30497170.0,2025-02-28 01:57:14.885274,10.0,,,11.912654
channel-750,688785,30497187,2025-02-28 01:57:35.047008,30497203.0,2025-02-28 01:57:54.110742,16.0,,,19.063734
channel-750,688786,30497188,2025-02-28 01:57:36.123842,30497203.0,2025-02-28 01:57:54.110742,15.0,,,17.9869
channel-750,688787,30497227,2025-02-28 01:58:22.346865,30497239.0,2025-02-28 01:58:38.085736,12.0,,,15.738871
channel-750,688788,30497230,2025-02-28 01:58:25.959183,30497239.0,2025-02-28 01:58:38.085736,9.0,,,12.126553
channel-750,688789,30497243,2025-02-28 01:58:42.243819,30497248.0,2025-02-28 01:58:47.702938,5.0,,,5.459119
channel-750,688790,30497314,2025-02-28 02:00:09.643392,30497328.0,2025-02-28 02:00:27.683467,14.0,,,18.040075
channel-750,688791,30497317,2025-02-28 02:00:14.422882,30497322.0,2025-02-28 02:00:20.155634,5.0,,,5.732752
channel-750,688792,30497355,2025-02-28 02:01:06.042753,30497373.0,2025-02-28 02:01:27.162918,18.0,,,21.120165
channel-750,688793,30497357,2025-02-28 02:01:08.199600,30497396.0,2025-02-28 02:01:56.305905,39.0,,,48.106305
channel-750,688794,30497364,2025-02-28 02:01:17.567999,30497378.0,2025-02-28 02:01:32.804854,14.0,,,15.236855
channel-750,688795,30497381,2025-02-28 02:01:37.728199,30497470.0,2025-02-28 02:03:30.721517,89.0,,,112.993318
channel-750,688796,30497385,2025-02-28 02:01:43.101274,30497390.0,2025-02-28 02:01:48.705608,5.0,,,5.604334
channel-750,688797,30497390,2025-02-28 02:01:48.705608,30497395.0,2025-02-28 02:01:54.038293,5.0,,,5.332685
channel-750,688798,30497447,2025-02-28 02:03:03.783561,30497458.0,2025-02-28 02:03:17.208810,11.0,,,13.425249
channel-750,688799,30497468,2025-02-28 02:03:28.639827,30497473.0,2025-02-28 02:03:35.093941,5.0,,,6.454114
channel-750,688800,30497472,2025-02-28 02:03:33.933630,30497497.0,2025-02-28 02:04:06.115047,25.0,,,32.181417
channel-750,688801,30497474,2025-02-28 02:03:36.254223,30497485.0,2025-02-28 02:03:49.055470,11.0,,,12.801247
channel-750,688802,30497497,2025-02-28 02:04:06.115047,30497511.0,2025-02-28 02:04:22.812528,14.0,,,16.697481
channel-750,688803,30497503,2025-02-28 02:04:12.732105,30497519.0,2025-02-28 02:04:31.383790,16.0,,,18.651685
channel-750,688804,30497517,2025-02-28 02:04:29.240023,30497524.0,2025-02-28 02:04:36.983387,7.0,,,7.743364
channel-750,688805,30497533,2025-02-28 02:04:54.219826,30497544.0,2025-02-28 02:05:07.519458,11.0,,,13.299632
channel-750,688806,30497546,2025-02-28 02:05:09.891972,30497558.0,2025-02-28 02:05:26.624822,12.0,,,16.73285
channel-750,688807,30497562,2025-02-28 02:05:31.289382,30497573.0,2025-02-28 02:05:44.357694,11.0,,,13.068312
channel-750,688808,30497569,2025-02-28 02:05:39.002207,30497584.0,2025-02-28 02:05:57.042483,15.0,,,18.040276
channel-750,688809,30497604,2025-02-28 02:06:23.685437,30497615.0,2025-02-28 02:06:36.047481,11.0,,,12.362044
channel-750,688810,30497616,2025-02-28 02:06:41.346370,30497625.0,2025-02-28 02:06:51.212793,9.0,,,9.866423
channel-750,688811,30497619,2025-02-28 02:06:44.590872,30497638.0,2025-02-28 02:07:07.942249,19.0,,,23.351377
channel-750,688812,30497630,2025-02-28 02:06:57.137344,30497643.0,2025-02-28 02:07:13.407170,13.0,,,16.269826
channel-750,688813,30497635,2025-02-28 02:07:02.642942,30497646.0,2025-02-28 02:07:17.008085,11.0,,,14.365143
channel-750,688814,30497636,2025-02-28 02:07:04.666822,30497677.0,2025-02-28 02:07:53.294958,41.0,,,48.628136
channel-750,688815,30497642,2025-02-28 02:07:12.228276,30497654.0,2025-02-28 02:07:25.859116,12.0,,,13.63084
channel-750,688816,30497712,2025-02-28 02:08:37.164202,30497724.0,2025-02-28 02:08:51.215501,12.0,,,14.051299
channel-750,688817,30497744,2025-02-28 02:09:14.410481,30497749.0,2025-02-28 02:09:19.813616,5.0,,,5.403135
channel-750,688818,30497788,2025-02-28 02:10:09.937126,30497792.0,2025-02-28 02:10:14.629877,4.0,,,4.692751
channel-750,688819,30497839,2025-02-28 02:11:15.959311,30497844.0,2025-02-28 02:11:21.609511,5.0,,,5.6502
channel-750,688820,30497850,2025-02-28 02:11:29.183594,30497872.0,2025-02-28 02:11:55.651742,22.0,,,26.468148
channel-750,688821,30497946,2025-02-28 02:13:27.103580,30497950.0,2025-02-28 02:13:31.572595,4.0,,,4.469015
channel-750,688822,30498012,2025-02-28 02:14:50.795996,30498024.0,2025-02-28 02:15:06.095552,12.0,,,15.299556
channel-750,688823,30498125,2025-02-28 02:17:06.215723,30498130.0,2025-02-28 02:17:11.756734,5.0,,,5.541011
channel-750,688824,30498215,2025-02-28 02:19:01.686593,30498220.0,2025-02-28 02:19:08.228186,5.0,,,6.541593
channel-750,688825,30498369,2025-02-28 02:22:16.723772,30498372.0,2025-02-28 02:22:20.059298,3.0,,,3.335526
channel-750,688826,30498383,2025-02-28 02:22:35.883077,30498386.0,2025-02-28 02:22:40.234752,3.0,,,4.351675
channel-750,688827,30498419,2025-02-28 02:23:23.063195,30498454.0,2025-02-28 02:24:05.902406,35.0,,,42.839211
channel-750,688828,30498424,2025-02-28 02:23:29.478662,30498454.0,2025-02-28 02:24:05.902406,30.0,,,36.423744
channel-750,688829,30498449,2025-02-28 02:23:59.666100,30498488.0,2025-02-28 02:24:51.482259,39.0,,,51.816159
channel-750,688830,30498451,2025-02-28 02:24:01.836608,30498455.0,2025-02-28 02:24:07.976468,4.0,,,6.13986
channel-750,688831,30498456,2025-02-28 02:24:09.075447,30498467.0,2025-02-28 02:24:22.760027,11.0,,,13.68458
channel-750,688832,30498457,2025-02-28 02:24:10.174231,30498486.0,2025-02-28 02:24:47.988315,29.0,,,37.814084
channel-750,688833,30498459,2025-02-28 02:24:13.710864,30498488.0,2025-02-28 02:24:51.482259,29.0,,,37.771395
channel-750,688834,30498593,2025-02-28 02:27:01.839296,30498614.0,2025-02-28 02:27:26.057871,21.0,,,24.218575
channel-750,688835,30498643,2025-02-28 02:28:00.627700,30498648.0,2025-02-28 02:28:06.396970,5.0,,,5.76927
channel-750,688836,30498646,2025-02-28 02:28:03.959631,30498685.0,2025-02-28 02:28:51.228783,39.0,,,47.269152
channel-750,688837,30498745,2025-02-28 02:30:05.853792,30498757.0,2025-02-28 02:30:20.315494,12.0,,,14.461702
channel-750,688838,30498801,2025-02-28 02:31:17.831087,30498829.0,2025-02-28 02:31:51.766661,28.0,,,33.935574
channel-750,688839,30498847,2025-02-28 02:32:23.860378,30498853.0,2025-02-28 02:32:30.524286,6.0,,,6.663908
channel-750,688840,30498879,2025-02-28 02:33:07.224936,30498883.0,2025-02-28 02:33:13.410010,4.0,,,6.185074
channel-750,688841,30498884,2025-02-28 02:33:15.640722,30498898.0,2025-02-28 02:33:36.188412,14.0,,,20.54769
channel-750,688842,30498916,2025-02-28 02:34:01.926630,30498924.0,2025-02-28 02:34:11.859797,8.0,,,9.933167
channel-750,688843,30498919,2025-02-28 02:34:06.009011,30498938.0,2025-02-28 02:34:30.300257,19.0,,,24.291246
channel-750,688844,30498997,2025-02-28 02:35:54.558904,30499021.0,2025-02-28 02:36:22.249830,24.0,,,27.690926
channel-750,688845,30499014,2025-02-28 02:36:14.384476,30499024.0,2025-02-28 02:36:25.491133,10.0,,,11.106657
channel-750,688846,30499018,2025-02-28 02:36:19.002732,30499050.0,2025-02-28 02:36:56.518211,32.0,,,37.515479
channel-750,688847,30499030,2025-02-28 02:36:32.074556,30499036.0,2025-02-28 02:36:38.869876,6.0,,,6.79532
channel-750,688848,30499047,2025-02-28 02:36:53.158167,30499116.0,2025-02-28 02:38:18.098039,69.0,,,84.939872
channel-750,688849,30499054,2025-02-28 02:37:00.971532,30499065.0,2025-02-28 02:37:13.659325,11.0,,,12.687793
channel-750,688850,30499130,2025-02-28 02:38:33.713036,30499154.0,2025-02-28 02:39:04.330243,24.0,,,30.617207
channel-750,688851,30499153,2025-02-28 02:39:03.172083,30499159.0,2025-02-28 02:39:09.891235,6.0,,,6.719152
channel-750,688852,30499252,2025-02-28 02:41:07.600816,30499266.0,2025-02-28 02:41:27.276178,14.0,,,19.675362
channel-750,688853,30499300,2025-02-28 02:42:07.071120,30499310.0,2025-02-28 02:42:19.958597,10.0,,,12.887477
channel-750,688854,30499306,2025-02-28 02:42:15.343503,30499336.0,2025-02-28 02:42:52.338389,30.0,,,36.994886
channel-750,688855,30499311,2025-02-28 02:42:22.070823,30499346.0,2025-02-28 02:43:08.042004,35.0,,,45.971181
channel-750,688856,30499323,2025-02-28 02:42:36.753375,30499328.0,2025-02-28 02:42:43.563611,5.0,,,6.810236
channel-750,688857,30499358,2025-02-28 02:43:22.314695,30499395.0,2025-02-28 02:44:06.004159,37.0,,,43.689464
channel-750,688858,30499383,2025-02-28 02:43:52.313610,30499388.0,2025-02-28 02:43:58.536094,5.0,,,6.222484
channel-750,688859,30499402,2025-02-28 02:44:13.550655,30499408.0,2025-02-28 02:44:20.630783,6.0,,,7.080128
channel-750,688860,30499425,2025-02-28 02:44:46.923960,30499430.0,2025-02-28 02:44:52.895592,5.0,,,5.971632
channel-750,688861,30499459,2025-02-28 02:45:31.264805,30499465.0,2025-02-28 02:45:38.063261,6.0,,,6.798456
channel-750,688862,30499471,2025-02-28 02:45:45.818261,30499487.0,2025-02-28 02:46:05.018118,16.0,,,19.199857
channel-750,688863,30499483,2025-02-28 02:46:00.544586,30499608.0,2025-02-28 02:48:34.158790,125.0,,,153.614204
channel-750,688864,30499502,2025-02-28 02:46:22.654200,30499508.0,2025-02-28 02:46:29.286388,6.0,,,6.632188
channel-750,688865,30499503,2025-02-28 02:46:23.677096,30499509.0,2025-02-28 02:46:30.934086,6.0,,,7.25699
channel-750,688866,30499515,2025-02-28 02:46:38.502356,30499519.0,2025-02-28 02:46:44.847426,4.0,,,6.34507
channel-750,688867,30499515,2025-02-28 02:46:38.502356,30499543.0,2025-02-28 02:47:14.005124,28.0,,,35.502768
channel-750,688868,30499561,2025-02-28 02:47:34.344985,30499567.0,2025-02-28 02:47:42.352148,6.0,,,8.007163
channel-750,688869,30499628,2025-02-28 02:49:01.126790,30499638.0,2025-02-28 02:49:14.113178,10.0,,,12.986388
channel-750,688870,30499674,2025-02-28 02:49:57.485062,30499679.0,2025-02-28 02:50:04.447399,5.0,,,6.962337
channel-750,688871,30499676,2025-02-28 02:50:00.786557,30499681.0,2025-02-28 02:50:06.624591,5.0,,,5.838034
channel-750,688872,30499708,2025-02-28 02:50:44.093916,30499713.0,2025-02-28 02:50:50.946539,5.0,,,6.852623
channel-750,688873,30499749,2025-02-28 02:51:32.603885,30499754.0,2025-02-28 02:51:39.119708,5.0,,,6.515823
channel-750,688874,30499775,2025-02-28 02:52:08.013841,30499781.0,2025-02-28 02:52:14.746994,6.0,,,6.733153
channel-750,688875,30499788,2025-02-28 02:52:23.581445,30499794.0,2025-02-28 02:52:30.478290,6.0,,,6.896845
channel-750,688876,30499789,2025-02-28 02:52:24.828071,30499794.0,2025-02-28 02:52:30.478290,5.0,,,5.650219
channel-750,688877,30499809,2025-02-28 02:52:48.859753,30499819.0,2025-02-28 02:53:01.312130,10.0,,,12.452377
channel-750,688878,30499850,2025-02-28 02:53:40.727159,30499858.0,2025-02-28 02:53:50.827416,8.0,,,10.100257
channel-750,688879,30499859,2025-02-28 02:53:53.011572,30499864.0,2025-02-28 02:53:58.804706,5.0,,,5.793134
channel-750,688880,30499867,2025-02-28 02:54:02.111654,30499876.0,2025-02-28 02:54:17.596931,9.0,,,15.485277
channel-750,688881,30499880,2025-02-28 02:54:22.188878,30499895.0,2025-02-28 02:54:39.690478,15.0,,,17.5016
channel-750,688882,30499896,2025-02-28 02:54:41.880905,30499912.0,2025-02-28 02:55:08.803841,16.0,,,26.922936
channel-750,688883,30499902,2025-02-28 02:54:51.029606,30499907.0,2025-02-28 02:55:02.820854,5.0,,,11.791248
channel-750,688884,30499912,2025-02-28 02:55:08.803841,30499924.0,2025-02-28 02:55:23.269480,12.0,,,14.465639
channel-750,688885,30499913,2025-02-28 02:55:10.383120,30499945.0,2025-02-28 02:55:49.502008,32.0,,,39.118888
channel-750,688886,30499914,2025-02-28 02:55:11.606421,30499924.0,2025-02-28 02:55:23.269480,10.0,,,11.663059
channel-750,688887,30499976,2025-02-28 02:56:30.256285,30499989.0,2025-02-28 02:56:44.835621,13.0,,,14.579336
channel-750,688888,30500014,2025-02-28 02:57:15.653620,30500019.0,2025-02-28 02:57:21.248402,5.0,,,5.594782
channel-750,688889,30500048,2025-02-28 02:58:01.712107,30500064.0,2025-02-28 02:58:20.565508,16.0,,,18.853401
channel-750,688890,30500054,2025-02-28 02:58:09.671502,30500066.0,2025-02-28 02:58:22.736055,12.0,,,13.064553
channel-750,688891,30500120,2025-02-28 02:59:30.932923,30500125.0,2025-02-28 02:59:36.613613,5.0,,,5.68069
channel-750,688892,30500158,2025-02-28 03:00:15.253915,30500165.0,2025-02-28 03:00:22.880469,7.0,,,7.626554
channel-750,688893,30500194,2025-02-28 03:00:57.722451,30500203.0,2025-02-28 03:01:10.295655,9.0,,,12.573204
channel-750,688894,30500206,2025-02-28 03:01:13.724906,30500214.0,2025-02-28 03:01:25.143985,8.0,,,11.419079
channel-750,688895,30500216,2025-02-28 03:01:27.416798,30500229.0,2025-02-28 03:01:41.712794,13.0,,,14.295996
channel-750,688896,30500220,2025-02-28 03:01:31.816658,30500236.0,2025-02-28 03:01:52.537000,16.0,,,20.720342
channel-750,688897,30500230,2025-02-28 03:01:46.027942,30500236.0,2025-02-28 03:01:52.537000,6.0,,,6.509058
channel-750,688898,30500333,2025-02-28 03:03:55.669998,30500338.0,2025-02-28 03:04:02.575877,5.0,,,6.905879
channel-750,688899,30500353,2025-02-28 03:04:21.048676,30500359.0,2025-02-28 03:04:27.686525,6.0,,,6.637849
channel-750,688900,30500366,2025-02-28 03:04:36.841978,30500371.0,2025-02-28 03:04:42.692230,5.0,,,5.850252
channel-750,688901,30500402,2025-02-28 03:05:22.893319,30500417.0,2025-02-28 03:05:40.536573,15.0,,,17.643254
channel-750,688902,30500439,2025-02-28 03:06:05.627307,30500461.0,2025-02-28 03:06:35.805872,22.0,,,30.178565
channel-750,688903,30500441,2025-02-28 03:06:09.167171,30500468.0,2025-02-28 03:06:43.424498,27.0,,,34.257327
